cust_id,transaction_id,date,product_id,coupon_status,coupon_code,discount_percentage,delivery_charges,quantity
14800,20282,2019-02-13,B07Z1X6VFC,Used,AIO20,0.2,28.78,1
14800,20282,2019-02-13,B083GKDRKR,Not Used,BT20,0.2,28.78,1
14800,20283,2019-02-13,B09DL9978Y,Used,ELEC20,0.2,6.5,2
14800,20284,2019-02-13,B07XLML2YS,Not Used,ELEC20,0.2,6.5,2
14800,20285,2019-02-13,B01N90RZ4M,Not Used,ELEC20,0.2,6.5,1
14800,20285,2019-02-13,B07XLML2YS,Used,ELEC20,0.2,6.5,1
14800,20286,2019-02-13,B09BCNQ9R2,Not Used,SALE20,0.2,6.5,1
14800,20288,2019-02-13,B09BCNQ9R2,Not Used,SALE20,0.2,6.5,1
14800,20289,2019-02-13,B01N90RZ4M,Not Used,ELEC20,0.2,6.5,2
14800,20289,2019-02-13,B07XLML2YS,Not Used,ELEC20,0.2,6.5,2
14800,20289,2019-02-13,B07XLML2YS,Used,ELEC20,0.2,6.5,2
14800,20289,2019-02-13,B09DL9978Y,Used,ELEC20,0.2,6.5,1
14800,20290,2019-02-13,B07XLML2YS,Used,ELEC20,0.2,6.5,1
14800,20291,2019-02-13,B07XLML2YS,Not Used,ELEC20,0.2,6.5,1
14800,20291,2019-02-13,B07XLML2YS,Used,ELEC20,0.2,6.5,1
14800,20292,2019-02-13,B008FWZGSG,Not Used,WEMP20,0.2,6.5,5
14800,20292,2019-02-13,B00Y4ORQ46,Not Used,EXTRA20,0.2,6.5,4
14800,20292,2019-02-13,B06XR9PR5X,Not Used,SALE20,0.2,6.5,1
14800,20292,2019-02-13,B078W65FJ7,Used,WEMP20,0.2,6.5,3
14800,20292,2019-02-13,B08DDRGWTJ,Not Used,SALE20,0.2,6.5,1
14800,20292,2019-02-13,B08G28Z33M,Not Used,AIO20,0.2,6.5,1
14800,20292,2019-02-13,B08NCKT9FG,Used,AIO20,0.2,6.5,1
14800,20292,2019-02-13,B095X38CJS,Used,OFF20,0.2,6.5,3
14800,20292,2019-02-13,B09WN3SRC7,Not Used,OFF20,0.2,6.5,20
14800,20292,2019-02-13,B09Y5FZK9N,Not Used,EXTRA20,0.2,6.5,20
14800,20292,2019-02-13,B0B6F7LX4C,Not Used,EXTRA20,0.2,6.5,5
14800,20292,2019-02-13,B0B9XLX8VR,Used,EXTRA20,0.2,6.5,8
14800,20292,2019-02-13,B0BF4YBLPX,Not Used,WEMP20,0.2,6.5,3
14800,20292,2019-02-13,B0BF54972T,Not Used,WEMP20,0.2,6.5,3
14800,20292,2019-02-13,B0BF54LXW6,Not Used,WEMP20,0.2,6.5,3
14800,20292,2019-02-13,B0BF563HB4,Not Used,WEMP20,0.2,6.5,3
14800,20292,2019-02-13,B0BF57RN3K,Not Used,WEMP20,0.2,6.5,3
14800,27083,2019-05-02,B07XLML2YS,Not Used,ELEC20,0.2,6.0,1
14800,27084,2019-05-02,B08DDRGWTJ,Not Used,SALE20,0.2,6.0,1
14800,27084,2019-05-02,B0B9XLX8VR,Not Used,SALE20,0.2,6.0,1
14800,27085,2019-05-02,B07VX71FZP,Used,ELEC20,0.2,6.0,1
14800,27086,2019-05-02,B00Y4ORQ46,Not Used,SALE20,0.2,6.0,1
14800,27087,2019-05-02,B08RWCZ6SY,Used,SALE20,0.2,6.0,1
14800,27088,2019-05-02,B08RWCZ6SY,Used,SALE20,0.2,6.0,1
14800,27088,2019-05-02,B0B9XLX8VR,Used,SALE20,0.2,6.0,1
14800,27089,2019-05-02,B09MJ77786,Not Used,SALE20,0.2,6.0,2
14800,27090,2019-05-02,B00Y4ORQ46,Not Used,SALE20,0.2,6.0,4
14800,27090,2019-05-02,B00Y4ORQ46,Used,SALE20,0.2,6.0,4
14800,27091,2019-05-02,B07XLML2YS,Not Used,ELEC20,0.2,6.0,2
14800,27092,2019-05-02,B00Y4ORQ46,Not Used,SALE20,0.2,6.0,1
14800,27093,2019-05-02,B01N90RZ4M,Not Used,ELEC20,0.2,6.0,2
14800,27095,2019-05-02,B00Y4ORQ46,Not Used,SALE20,0.2,6.0,3
14800,27097,2019-05-02,B07XLML2YS,Not Used,ELEC20,0.2,6.0,3
14800,27098,2019-05-02,B00Y4ORQ46,Used,SALE20,0.2,6.0,1
14800,27099,2019-05-03,B00KRCBA6E,Used,SALE20,0.2,6.0,1
14800,27099,2019-05-03,B07GXHC691,Not Used,OFF20,0.2,6.0,2
14800,27099,2019-05-03,B095X38CJS,Not Used,OFF20,0.2,6.0,1
14800,27099,2019-05-03,B09Y5FZK9N,Not Used,EXTRA20,0.2,6.0,1
14800,27099,2019-05-03,B0B9XLX8VR,Used,OFF20,0.2,6.0,1
14800,27099,2019-05-03,B0B9XLX8VR,Used,SALE20,0.2,6.0,1
14800,27099,2019-05-03,B0BPJBTB3F,Used,EXTRA20,0.2,6.0,1
14800,27100,2019-05-03,B07XLML2YS,Not Used,ELEC20,0.2,6.0,2
14800,27101,2019-05-03,B07XLML2YS,Not Used,NCA20,0.2,8.7,1
14800,27101,2019-05-03,B09DL9978Y,Not Used,NCA20,0.2,8.7,1
14800,27102,2019-05-03,B07XLML2YS,Used,ELEC20,0.2,6.0,2
14800,27103,2019-05-03,B06XMZV7RH,Not Used,SALE20,0.2,6.0,1
14800,27104,2019-05-03,B00Y4ORQ46,Not Used,SALE20,0.2,6.0,2
14800,27105,2019-05-03,B083GKDRKR,Not Used,BT20,0.2,6.0,2
14800,27106,2019-05-03,B0B6F7LX4C,Not Used,BT20,0.2,12.48,48
14800,27108,2019-05-03,B00Y4ORQ46,Not Used,SALE20,0.2,6.0,2
14800,27109,2019-05-03,B07K19NYZ8,Not Used,ELEC20,0.2,6.0,1
14800,27111,2019-05-03,B08H21B6V7,Not Used,SALE20,0.2,6.0,1
14800,27111,2019-05-03,B09VT6JKRP,Not Used,SALE20,0.2,6.0,3
14800,34958,2019-08-08,B00Y4ORQ46,Not Used,ELEC20,0.2,6.0,4
14800,34958,2019-08-08,B09DL9978Y,Used,ELEC20,0.2,6.0,1
14800,34959,2019-08-08,B00Y4ORQ46,Not Used,ELEC20,0.2,6.0,1
14800,34962,2019-08-08,B0B9XLX8VR,Not Used,SALE20,0.2,12.48,9
14800,34963,2019-08-08,B09DL9978Y,Used,ELEC20,0.2,6.0,1
14800,34964,2019-08-08,B09DL9978Y,Used,ELEC20,0.2,6.0,1
14800,34965,2019-08-08,B00LZLQ624,Used,NJ20,0.2,14.25,15
14800,34965,2019-08-08,B07Z1X6VFC,Not Used,AIO20,0.2,14.25,15
14800,34965,2019-08-08,B09Y5FZK9N,Not Used,EXTRA20,0.2,14.25,7
14800,34965,2019-08-08,B09Y5FZK9N,Used,EXTRA20,0.2,14.25,8
14800,34966,2019-08-08,B09DL9978Y,Used,ELEC20,0.2,6.0,2
14800,34967,2019-08-08,B08MCD9JFY,Not Used,SALE20,0.2,6.0,1
14800,34968,2019-08-08,B00KIDSU8S,Used,SALE20,0.2,6.0,1
14800,34968,2019-08-08,B00UGZWM2I,Not Used,NJ20,0.2,6.0,2
14800,34968,2019-08-08,B01JOFKL0A,Not Used,SALE20,0.2,6.0,2
14800,34968,2019-08-08,B06XR9PR5X,Used,SALE20,0.2,6.0,1
14800,34968,2019-08-08,B07CRL2GY6,Used,SALE20,0.2,6.0,1
14800,34968,2019-08-08,B07JZSG42Y,Not Used,SALE20,0.2,6.0,1
14800,34968,2019-08-08,B07LFWP97N,Used,SALE20,0.2,6.0,1
14800,34968,2019-08-08,B08XMG618K,Used,OFF20,0.2,6.0,2
14800,34968,2019-08-08,B09WN3SRC7,Not Used,SALE20,0.2,6.0,1
14800,34969,2019-08-08,B08NCKT9FG,Used,AIO20,0.2,12.99,2
14800,34970,2019-08-08,B09Y5FZK9N,Not Used,EXTRA20,0.2,6.0,12
14800,34971,2019-08-08,B07VX71FZP,Not Used,ELEC20,0.2,6.0,2
14800,34972,2019-08-08,B07X2L5Z8C,Not Used,SALE20,0.2,6.5,1
14800,34973,2019-08-08,B06XR9PR5X,Used,SALE20,0.2,6.0,1
14800,34973,2019-08-08,B08PSVBB2X,Used,ACC20,0.2,6.0,1
14800,34973,2019-08-08,B08XMG618K,Used,OFF20,0.2,6.0,5
14800,34973,2019-08-08,B09WN3SRC7,Used,SALE20,0.2,6.0,1
14800,34973,2019-08-08,B0B6F7LX4C,Not Used,EXTRA20,0.2,6.0,1
14800,34975,2019-08-08,B06XMZV7RH,Not Used,SALE20,0.2,6.0,1
14800,34975,2019-08-08,B08NCKT9FG,Not Used,SALE20,0.2,6.0,1
14800,34976,2019-08-08,B07GXHC691,Not Used,OFF20,0.2,49.73,12
14800,34976,2019-08-08,B0B9XLX8VR,Used,EXTRA20,0.2,49.73,25
14800,34976,2019-08-08,B0B9XLX8VR,Used,OFF20,0.2,49.73,12
14800,34977,2019-08-08,B00N1U9AJS,Not Used,EXTRA20,0.2,6.5,1
14800,34977,2019-08-08,B07Z1X6VFC,Used,AIO20,0.2,6.5,3
14800,34978,2019-08-08,B00N1U9AJS,Not Used,EXTRA20,0.2,6.5,1
14800,34978,2019-08-08,B0B9XLX8VR,Not Used,SALE20,0.2,6.5,1
14800,34978,2019-08-08,B0B9XLX8VR,Used,EXTRA20,0.2,6.5,1
14800,34979,2019-08-08,B09Y5FZK9N,Not Used,EXTRA20,0.2,6.0,1
14800,34979,2019-08-08,B09Y5FZK9N,Used,EXTRA20,0.2,6.0,3
14800,34979,2019-08-08,B0B9XLX8VR,Not Used,EXTRA20,0.2,6.0,4
14800,34980,2019-08-08,B07X2L5Z8C,Not Used,SALE20,0.2,6.0,1
14800,34981,2019-08-08,B00Y4ORQ46,Used,EXTRA20,0.2,12.99,1
14800,34981,2019-08-08,B01JOFKL0A,Not Used,SALE20,0.2,12.99,1
14800,34981,2019-08-08,B07XLML2YS,Not Used,ELEC20,0.2,12.99,1
14800,34981,2019-08-08,B09WN3SRC7,Not Used,SALE20,0.2,12.99,2
14800,34982,2019-08-08,B07XLML2YS,Used,ELEC20,0.2,6.0,1
14805,44197,2019-11-22,B00Y4ORQ46,Not Used,NCA20,0.2,8.7,3
14805,44198,2019-11-22,B08DDRGWTJ,Not Used,NE20,0.2,6.5,1
14805,44199,2019-11-22,B08DDRGWTJ,Not Used,NE20,0.2,6.5,1
14805,44200,2019-11-22,B09DL9978Y,Used,ELEC20,0.2,6.5,1
14805,44201,2019-11-22,B07VX71FZP,Used,NE20,0.2,6.5,1
14805,44202,2019-11-22,B08D9NDZ1Y,Used,OFF20,0.2,26.86,30
14805,44203,2019-11-22,B08D9NDZ1Y,Used,OFF20,0.2,6.0,2
14805,44203,2019-11-22,B08RWCZ6SY,Used,OFF20,0.2,6.0,2
14805,44203,2019-11-22,B095X38CJS,Not Used,OFF20,0.2,6.0,2
14805,44204,2019-11-22,B07XLML2YS,Used,ELEC20,0.2,6.5,2
14805,44205,2019-11-22,B07VX71FZP,Not Used,NE20,0.2,6.5,1
14805,44206,2019-11-22,B07VX71FZP,Not Used,NE20,0.2,6.5,2
14805,44207,2019-11-22,B07XLML2YS,Not Used,ELEC20,0.2,6.5,1
14805,44207,2019-11-22,B09DL9978Y,Used,ELEC20,0.2,6.5,2
14805,44208,2019-11-22,B07VX71FZP,Not Used,ELEC20,0.2,6.5,1
14805,44209,2019-11-22,B00Y4ORQ46,Used,ELEC20,0.2,6.5,1
14805,44209,2019-11-22,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14805,44210,2019-11-22,B0BLV1GNLN,Not Used,NE20,0.2,6.5,1
14805,44211,2019-11-22,B08PSVBB2X,Used,ACC20,0.2,6.5,1
14810,20480,2019-02-15,B07XLML2YS,Not Used,ELEC20,0.2,6.5,1
14810,20480,2019-02-15,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14810,20481,2019-02-15,B07XLML2YS,Used,ELEC20,0.2,6.5,3
14810,20482,2019-02-15,B09Y5FZK9N,Used,EXTRA20,0.2,6.5,2
14810,20482,2019-02-15,B0B9959XF3,Not Used,SALE20,0.2,6.5,1
14810,20483,2019-02-15,B07XLML2YS,Used,ELEC20,0.2,6.5,1
14810,20484,2019-02-15,B00SMFPJG0,Used,SALE20,0.2,6.5,1
14810,20484,2019-02-15,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14810,20485,2019-02-15,B00Y4ORQ46,Used,SALE20,0.2,6.5,1
14810,20486,2019-02-15,B00Y4ORQ46,Used,ELEC20,0.2,6.5,1
14810,20486,2019-02-15,B01N90RZ4M,Not Used,ELEC20,0.2,6.5,1
14810,20487,2019-02-15,B09DL9978Y,Used,ELEC20,0.2,6.5,2
14810,20488,2019-02-15,B09Y5FZK9N,Not Used,EXTRA20,0.2,6.5,25
14810,20489,2019-02-15,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14810,20490,2019-02-15,B06XR9PR5X,Not Used,ELEC20,0.2,6.5,1
14810,20491,2019-02-15,B00Y4ORQ46,Not Used,ELEC20,0.2,6.5,1
14810,20492,2019-02-15,B07Z1X6VFC,Used,AIO20,0.2,84.7,30
14810,20492,2019-02-15,B095X38CJS,Not Used,OFF20,0.2,84.7,30
14810,20492,2019-02-15,B09Y5FZK9N,Not Used,EXTRA20,0.2,84.7,30
14810,20492,2019-02-15,B0B9XLX8VR,Used,OFF20,0.2,84.7,30
14810,20494,2019-02-15,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14810,20494,2019-02-15,B01J1CFO5I,Not Used,HGEAR20,0.2,6.5,1
14810,34956,2019-08-08,B00LZLQ624,Not Used,NJ20,0.2,14.85,5
14810,34956,2019-08-08,B00SMFPJG0,Not Used,SALE20,0.2,14.85,3
14810,34956,2019-08-08,B08DDRGWTJ,Not Used,SALE20,0.2,14.85,3
14810,34956,2019-08-08,B08RWCZ6SY,Not Used,SALE20,0.2,14.85,3
14810,34956,2019-08-08,B09VT6JKRP,Not Used,SALE20,0.2,14.85,3
14810,34957,2019-08-08,B00LZLQ624,Not Used,NJ20,0.2,140.68,15
14810,34957,2019-08-08,B06XR9PR5X,Used,SALE20,0.2,140.68,10
14810,34957,2019-08-08,B07CRL2GY6,Not Used,SALE20,0.2,140.68,5
14810,34957,2019-08-08,B08G28Z33M,Not Used,AIO20,0.2,140.68,4
14810,34957,2019-08-08,B08H21B6V7,Not Used,SALE20,0.2,140.68,10
14810,34957,2019-08-08,B08NCKT9FG,Not Used,SALE20,0.2,140.68,2
14810,34957,2019-08-08,B08NCKT9FG,Used,SALE20,0.2,140.68,2
14810,34957,2019-08-08,B09WN3SRC7,Not Used,SALE20,0.2,140.68,12
14810,34957,2019-08-08,B09WN3SRC7,Used,SALE20,0.2,140.68,20
14810,48258,2019-12-28,B07VX71FZP,Not Used,ELEC30,0.3,6.5,1
14810,48262,2019-12-28,B0BBN4DZBD,Not Used,NE30,0.3,6.5,1
14810,48263,2019-12-28,B0BBN4DZBD,Used,NE30,0.3,6.5,1
14810,48264,2019-12-28,B07VX71FZP,Used,ELEC30,0.3,6.5,1
14810,48268,2019-12-28,B07XLML2YS,Used,ELEC30,0.3,6.5,1
14810,48269,2019-12-28,B00KRCBA6E,Used,SALE30,0.3,19.99,1
14810,48269,2019-12-28,B00LM4X0KU,Not Used,EXTRA30,0.3,19.99,1
14810,48269,2019-12-28,B07TXCY3YK,Not Used,EXTRA30,0.3,19.99,2
14810,48269,2019-12-28,B091KNVNS9,Used,EXTRA30,0.3,19.99,1
14810,48269,2019-12-28,B0B9XLX8VR,Not Used,SALE30,0.3,19.99,1
14810,48269,2019-12-28,B0B9XLX8VR,Used,SALE30,0.3,19.99,3
14810,48270,2019-12-28,B07XLML2YS,Used,ELEC30,0.3,19.99,1
14810,48271,2019-12-28,B0B9XLX8VR,Not Used,SALE30,0.3,6.0,1
14813,20392,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14813,20393,2019-02-14,B00Y4ORQ46,Used,SALE20,0.2,6.5,1
14813,20394,2019-02-14,B07XLML2YS,Used,ELEC20,0.2,6.5,1
14813,20395,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14813,20396,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14813,20398,2019-02-14,B00Y4ORQ46,Used,SALE20,0.2,6.5,1
14813,20399,2019-02-14,B00Y4ORQ46,Used,SALE20,0.2,6.5,1
14813,20399,2019-02-14,B09BCNQ9R2,Not Used,SALE20,0.2,6.5,1
14813,20400,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,2
14813,20401,2019-02-14,B095X38CJS,Used,OFF20,0.2,6.5,2
14813,20402,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14813,20403,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14813,20404,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14813,20405,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14813,20406,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,2
14813,20407,2019-02-14,B08PKBMJKS,Used,SALE20,0.2,6.5,1
14813,20407,2019-02-14,B09Y5FZK9N,Not Used,EXTRA20,0.2,6.5,1
14813,20407,2019-02-14,B0B6F7LX4C,Not Used,BT20,0.2,6.5,1
14813,20408,2019-02-14,B00Y4ORQ46,Not Used,SALE20,0.2,6.5,1
14813,20409,2019-02-14,B00Y4ORQ46,Not Used,ELEC20,0.2,6.5,1
14813,20409,2019-02-14,B09DL9978Y,Not Used,ELEC20,0.2,6.5,2
14813,20411,2019-02-14,B06XMZV7RH,Not Used,SALE20,0.2,6.5,2
14813,20412,2019-02-14,B07XLML2YS,Used,ELEC20,0.2,6.5,3
14813,20450,2019-02-14,B07XLML2YS,Not Used,ELEC20,0.2,6.5,3
14813,20451,2019-02-14,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14813,20452,2019-02-14,B00Y4ORQ46,Not Used,ELEC20,0.2,6.5,5
14813,20453,2019-02-14,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14813,20454,2019-02-14,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14813,20455,2019-02-15,B07XLML2YS,Not Used,ELEC20,0.2,6.5,1
14821,24151,2019-03-27,B07XLML2YS,Not Used,ELEC30,0.3,6.5,2
14821,24151,2019-03-27,B07XLML2YS,Used,ELEC30,0.3,6.5,1
14825,22379,2019-03-08,B01N90RZ4M,Not Used,ELEC30,0.3,6.5,1
14825,22379,2019-03-08,B07XLML2YS,Used,ELEC30,0.3,6.5,1
14825,22379,2019-03-08,B09DL9978Y,Not Used,ELEC30,0.3,6.5,1
14825,22380,2019-03-08,B00SMFPJG0,Used,SALE30,0.3,6.5,1
14825,22380,2019-03-08,B08RWCZ6SY,Not Used,SALE30,0.3,6.5,1
14825,22380,2019-03-08,B09Q5SWVBJ,Not Used,AND30,0.3,6.5,1
14825,22381,2019-03-08,B00LZLQ624,Not Used,NJ30,0.3,18.47,10
14825,22382,2019-03-08,B00LZLQ624,Used,OFF30,0.3,6.5,20
14825,22382,2019-03-08,B09Y5FZK9N,Not Used,EXTRA30,0.3,6.5,20
14825,22385,2019-03-08,B0B9XLX8VR,Not Used,SALE30,0.3,28.78,1
14825,30350,2019-06-13,B07XLML2YS,Not Used,ELEC30,0.3,6.0,1
14825,30351,2019-06-14,B07Z1X6VFC,Not Used,AIO30,0.3,6.0,160
14825,30352,2019-06-14,B09DL9978Y,Used,ELEC30,0.3,6.0,1
14825,30353,2019-06-14,B07XLML2YS,Not Used,ELEC30,0.3,6.0,1
14825,30354,2019-06-14,B0846D5CBP,Used,OFF30,0.3,6.0,2
14825,30354,2019-06-14,B08D9NDZ1Y,Used,OFF30,0.3,6.0,1
14825,30355,2019-06-14,B00KRCBA6E,Not Used,SALE30,0.3,6.0,1
14825,30355,2019-06-14,B08NCKT9FG,Not Used,SALE30,0.3,6.0,1
14828,34393,2019-08-02,B07XLML2YS,Used,ELEC20,0.2,6.0,1
14828,34394,2019-08-02,B07XLML2YS,Used,ELEC20,0.2,6.0,1
14828,34398,2019-08-02,B00KRCBA6E,Not Used,SALE20,0.2,19.99,1
14828,34398,2019-08-02,B08NCKT9FG,Not Used,SALE20,0.2,19.99,2
14829,19042,2019-01-28,B01N90RZ4M,Used,ELEC10,0.1,6.5,1
14829,19044,2019-01-28,B07XLML2YS,Not Used,ELEC10,0.1,6.5,1
14829,19044,2019-01-28,B07XLML2YS,Used,ELEC10,0.1,6.5,1
14829,19045,2019-01-28,B07XLML2YS,Not Used,ELEC10,0.1,6.5,2
14829,19047,2019-01-28,B07XLML2YS,Not Used,ELEC10,0.1,6.5,1
14829,19049,2019-01-28,B06XR9PR5X,Not Used,SALE10,0.1,6.5,1
14829,19050,2019-01-28,B09DL9978Y,Not Used,ELEC10,0.1,6.5,4
14829,19051,2019-01-28,B07XLML2YS,Not Used,ELEC10,0.1,6.5,1
14829,19052,2019-01-28,B09DL9978Y,Not Used,ELEC10,0.1,6.5,2
14829,19053,2019-01-28,B00Y4ORQ46,Not Used,ELEC10,0.1,6.5,3
14829,19054,2019-01-28,B00Y4ORQ46,Not Used,NCA10,0.1,8.7,3
14829,19054,2019-01-28,B07XLML2YS,Not Used,NCA10,0.1,8.7,2
14829,19054,2019-01-28,B09DL9978Y,Used,NCA10,0.1,8.7,1
14829,19057,2019-01-28,B09DL9978Y,Used,ELEC10,0.1,6.5,2
14829,19058,2019-01-28,B07XLML2YS,Not Used,ELEC10,0.1,6.5,1
14829,19058,2019-01-28,B09DL9978Y,Used,ELEC10,0.1,6.5,2
14829,19059,2019-01-28,B07XLML2YS,Not Used,ELEC10,0.1,6.5,2
14829,19059,2019-01-28,B09DL9978Y,Not Used,ELEC10,0.1,6.5,2
14829,28576,2019-05-21,B07GXHC691,Not Used,OFF20,0.2,12.99,2
14829,28576,2019-05-21,B08XMG618K,Not Used,OFF20,0.2,12.99,2
14829,28576,2019-05-21,B09WN3SRC7,Used,OFF20,0.2,12.99,2
14829,28577,2019-05-21,B09LHYZ3GJ,Not Used,SALE20,0.2,6.0,1
14829,28578,2019-05-21,B08RWCZ6SY,Not Used,SALE20,0.2,6.0,2
14829,28578,2019-05-21,B0B9XLX8VR,Not Used,SALE20,0.2,6.0,2
14829,28579,2019-05-21,B07K19NYZ8,Not Used,ELEC20,0.2,6.0,1
14829,28762,2019-05-24,B00SMFPJG0,Not Used,SALE20,0.2,6.0,1
14829,28762,2019-05-24,B08PKBMJKS,Used,SALE20,0.2,6.0,1
14829,30207,2019-06-12,B09MFR93KS,Used,SALE30,0.3,6.0,1
14841,30318,2019-06-13,B00Y4ORQ46,Not Used,ELEC30,0.3,6.0,2
14841,30320,2019-06-13,B07VX71FZP,Not Used,ELEC30,0.3,6.0,2
14841,30320,2019-06-13,B07XLML2YS,Not Used,ELEC30,0.3,6.0,3
14841,30321,2019-06-13,B09DL9978Y,Not Used,ELEC30,0.3,6.0,1
14841,30323,2019-06-13,B07XLML2YS,Not Used,ELEC30,0.3,6.0,1
14841,30323,2019-06-13,B09DL9978Y,Not Used,ELEC30,0.3,6.0,1
14841,30324,2019-06-13,B09DL9978Y,Not Used,ELEC30,0.3,6.0,1
14841,30325,2019-06-13,B07XLML2YS,Not Used,ELEC30,0.3,6.0,1
14841,30326,2019-06-13,B07XLML2YS,Used,ELEC30,0.3,6.0,1
14841,30327,2019-06-13,B09VT6JKRP,Used,SALE30,0.3,6.0,1
14841,30327,2019-06-13,B0B6F7LX4C,Not Used,HGEAR30,0.3,6.0,1
14841,30328,2019-06-13,B07Z1X6VFC,Not Used,AIO30,0.3,6.0,1
14841,30329,2019-06-13,B09DL9978Y,Used,ELEC30,0.3,6.0,2
14841,30330,2019-06-13,B00VA7YYUO,Not Used,SALE30,0.3,12.99,1
14841,30330,2019-06-13,B06XR9PR5X,Not Used,SALE30,0.3,12.99,1
14841,30330,2019-06-13,B085W8CFLH,Not Used,SALE30,0.3,12.99,1
14841,30330,2019-06-13,B08NCKT9FG,Not Used,SALE30,0.3,12.99,1
14841,30330,2019-06-13,B093ZNQZ2Y,Not Used,SALE30,0.3,12.99,1
14841,30330,2019-06-13,B09VT6JKRP,Not Used,SALE30,0.3,12.99,1
14842,48207,2019-12-27,B07K19NYZ8,Not Used,ELEC30,0.3,6.5,1
14842,48208,2019-12-27,B0B9XLX8VR,Not Used,SALE30,0.3,6.0,1
14849,17207,2019-01-05,B09KGV7WSV,Not Used,OFF10,0.1,0.0,3
14849,17207,2019-01-05,B0B2PQL5N3,Used,OFF10,0.1,0.0,3
14849,17208,2019-01-05,B00Y4ORQ46,Not Used,ELEC10,0.1,6.5,5
14849,17209,2019-01-05,B07XLML2YS,Not Used,ELEC10,0.1,6.5,1
14849,17210,2019-01-06,B07XLML2YS,Not Used,ELEC10,0.1,6.5,1
14849,17211,2019-01-06,B07XLML2YS,Not Used,ELEC10,0.1,6.5,3
14849,17212,2019-01-06,B09DL9978Y,Not Used,ELEC10,0.1,6.5,2
14849,17213,2019-01-06,B0B9XLX8VR,Not Used,AIO10,0.1,6.5,2
14849,17215,2019-01-06,B07XLML2YS,Not Used,ELEC10,0.1,6.5,2
14849,17216,2019-01-06,B072NCN9M4,Not Used,AIO10,0.1,13.78,5
14849,17216,2019-01-06,B09Y5FZK9N,Not Used,EXTRA10,0.1,13.78,5
14849,17217,2019-01-06,B07GXHC691,Used,OFF10,0.1,6.5,2
14849,17217,2019-01-06,B07Z1X6VFC,Not Used,AIO10,0.1,6.5,1
14849,17217,2019-01-06,B0B9XLX8VR,Not Used,OFF10,0.1,6.5,1
14849,17217,2019-01-06,B0BPJBTB3F,Not Used,EXTRA10,0.1,6.5,1
14849,17260,2019-01-06,B0B9XLX8VR,Not Used,AIO10,0.1,64.01,1
14849,17265,2019-01-06,B0B61HYR92,Used,EXTRA10,0.1,6.5,1
14849,30388,2019-06-14,B078KRFWQB,Used,SALE30,0.3,6.0,1
14849,30388,2019-06-14,B09BCNQ9R2,Used,SALE30,0.3,6.0,1
14849,30388,2019-06-14,B09VT6JKRP,Not Used,SALE30,0.3,6.0,1
14849,30388,2019-06-14,B0B9959XF3,Not Used,SALE30,0.3,6.0,1
14849,30388,2019-06-14,B0B9XLX8VR,Not Used,SALE30,0.3,6.0,1
14849,30389,2019-06-14,B08RWCZ6SY,Not Used,SALE30,0.3,6.5,1
14849,30389,2019-06-14,B09TY4MSH3,Not Used,SALE30,0.3,6.5,1
14849,30389,2019-06-14,B0BCZCQTJX,Not Used,SALE30,0.3,6.5,1
14849,30390,2019-06-14,B09RF2QXGX,Used,SALE30,0.3,6.0,5
14849,30391,2019-06-14,B08DDRGWTJ,Not Used,SALE30,0.3,12.99,2
14849,30391,2019-06-14,B09LHYZ3GJ,Not Used,SALE30,0.3,12.99,2
14849,30393,2019-06-14,B0B61HYR92,Used,EXTRA30,0.3,63.91,79
14849,41390,2019-10-23,B07XLML2YS,Used,ELEC10,0.1,19.99,1
14849,41391,2019-10-23,B00Y4ORQ46,Not Used,ELEC10,0.1,6.0,1
14849,41392,2019-10-23,B07XLML2YS,Used,ELEC10,0.1,6.0,1
14849,41398,2019-10-23,B07GXHC691,Not Used,OFF10,0.1,6.5,3
14849,41398,2019-10-23,B07Z1X6VFC,Not Used,SALE10,0.1,6.5,1
14849,41398,2019-10-23,B084872DQY,Not Used,SALE10,0.1,6.5,1
14849,41398,2019-10-23,B084872DQY,Used,SALE10,0.1,6.5,1
14849,41398,2019-10-23,B08DDRGWTJ,Not Used,SALE10,0.1,6.5,1
14849,41398,2019-10-23,B09Y5FZK9N,Used,EXTRA10,0.1,6.5,3
14849,41398,2019-10-23,B0B9XLX8VR,Not Used,SALE10,0.1,6.5,2
